,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0,,3.74727298624845,-2.41045373503677,-6.77162563576037,8.4643972014256,8.93465891518839,-2.08931231286356,1.73649026544156,3.33958722693566,8.07791876619788,1.46782761694514,3.95234628370137,-0.0795824697891021,1.0565679232636,3.759641824374,-1.64865751932794,-3.53615871634896,5.337159335316,-5.90355955067864,8.60316428295522,-0.0031514433578792,-6.64291820382384,-2.27842025418109,2.7167939504253,-0.0117276890882891,-6.64877561877029,4.54180354787854,1.16648616498101,-2.54904386054005,-8.50381377434361,-3.85639806581109,7.60700876256612,6.4580457554998,6.76119378230567,4.46663129047258,-4.05760067538039,4.26087062376475,6.8611433276325,2.68214197035334,-4.45704657689522,-1.88501051746583,-5.46511390595744,-11.8771804942886,7.64379418460412,7.84910614558494,7.69268851986895,6.91802708554957,7.88585198132516,2.99516742225612,-6.88014857518392,8.99143795986308,4.90212524432248,-2.0605746367528,1.33845293358164,-3.51419598172089,1.69894482424465,-2.78459211069379,1.87029494383506,
1,,0.154139922784367,3.56301116888733,4.74272264948539,1.9388129139484,2.858441705251,5.05234961598255,4.19803884478311,6.34736593317329,2.35492721401667,3.0780075302924,2.89809937753753,5.72700413396001,3.52619056992857,0.762854847233001,5.01689914257526,2.3551460524363,2.68786055354602,-0.172206389273867,-2.04176545845331,-3.49715441473727,-1.86669288485933,-5.97321716273535,-6.05109714459613,-2.25940841997414,-3.67171595762015,-4.51601984061107,0.453128540150118,0.910641965759368,1.7791965284373,2.60299982270138,3.21499175786495,-0.33728749963015,2.23205146345708,2.62106384914608,2.63286732311767,2.32306679514012,2.90853072305141,2.9958437635317,-1.49332835218792,0.580449666671385,-0.193520397042718,0.626496577670551,0.880169906889165,2.34578314934673,2.61725056253239,3.01423719764453,2.81330796368493,4.39689890637729,1.67413128412089,2.45227385807438,3.53285763025156,3.47279295658085,5.14009942802021,3.84408784332373,3.26794917332793,2.70131305161378,2.65166301619718,
2,,7.09569641887862,2.16361089715124,-2.04302305330457,0.534549621181824,0.178577915193998,1.31141482023594,2.11537330829792,8.51638896083755,6.92792381720813,6.04094170797373,8.55946483901604,9.35101354192167,11.2669163326502,6.46306819299313,2.72312321372894,7.19940303763413,2.14585441036313,0.811367507136751,4.27179758612273,6.57397673592624,-6.60652108087353,-1.73045984175801,-5.59244623202019,2.9557998509496,5.65799835859617,5.78705395826142,1.56536343005567,-1.99518928101831,1.38523749619557,-4.82823423720686,-0.241038001627857,-2.13328704179345,2.95436996676824,3.63788152417219,2.74944571319928,0.585799529450284,1.77068360385081,-1.20996742780885,-1.03746150819904,2.88226013520907,-0.0150588072753095,1.68036677889324,-0.151199946056096,4.46826196361472,1.99910009111423,2.80965345536907,4.95144760355812,4.03094485724178,-1.10815913078085,6.48992878683971,2.98515083940963,0.968695858174655,2.06456258492898,-0.384133512229809,-4.36482691009256,-4.09276336369501,0.274131638668578,
3,,2.93057528464399,1.7445073123445,3.5265964843577,0.325965112724475,-1.23154364899466,8.84809836688302,1.41421923908986,1.43313379300751,1.8386522285525,-0.147398913127645,7.38671141923997,-2.78924890449233,-6.66350463197344,0.679336159537172,-14.3181043327701,2.20385042090518,8.75635176584322,6.08162362880111,6.79562573428589,6.36332666424435,4.91509655540642,-12.367893421607,-6.48028087561966,2.46969691352774,2.34171403296838,3.649662999754,4.68498973033749,5.54432410800052,8.09406592270976,1.64541836117256,6.08115536228753,9.42827148845488,4.96388598521274,3.47449555858803,7.36958796804188,5.3206160593388,5.9876381042703,2.9727033510414,-1.66179392116682,4.04473497064046,2.08430969211923,1.92787808693897,2.93213156390317,6.0401381213717,4.60802653226149,5.19191976908056,3.81188265279519,2.47164545053549,-2.5439504692564,4.82324106454874,5.12113791654782,4.36710191133365,3.13201931771749,0.895374469622141,1.44775631413434,0.434283040422983,0.67498393622985,
4,,1.98318339171348,2.29259555072284,0.231792642964976,3.03355524634983,0.557370131660065,2.15650031649419,1.11044530262481,2.92469688477534,3.20995118387511,3.46238514488894,3.37979161753155,5.18140483587793,4.34411695145612,3.41524206175396,0.0543771136606068,2.38580848938203,1.81954027860411,6.02629826189943,3.00306741330616,1.74431780573525,-0.0230276159108627,-1.31617139493902,-0.683991605771382,1.09300721992784,0.907423684558879,3.62508506832214,3.2352718422014,2.00908512426703,1.41833559310429,2.31292948323119,0.116795606371497,2.16667914362365,3.53222505959701,4.00900556125794,3.4647784004235,0.427584130976427,1.83416536872562,-0.939121716897731,-5.61191212729521,1.43545281960415,0.226857288461417,1.06506072580794,2.48922821158773,3.92277202653794,3.34837565012043,5.43944643355741,5.55116852079969,2.04520654423534,0.0586049553429575,3.20696361063372,6.23226485051751,2.85069434084031,3.54753730192077,3.7445541113288,2.02351939324321,1.0725274790361,0.93407031834009,
5,,2.17290794101631,1.95372357281296,-0.796688342521833,4.33771048081186,0.311626906999635,-3.20757683997108,1.60667957319811,-1.02197750791797,1.67208866620616,3.83285539893498,3.2936092931398,2.07923623353035,10.7933016209923,8.16108310680757,7.96756087736028,4.52492502456757,-1.07966442989441,2.94652447779553,1.05558055892587,1.05900633728125,2.94454731763487,-1.89959670760196,-2.80664903166608,0.0951818484110589,1.38168269458616,0.932787399963232,-2.68566409054998,3.33488798174051,-1.40564514752286,1.23746107097948,1.86974914756026,-0.219502173063375,-0.313105751359799,1.97430469382287,0.0708193845734968,-0.383224793364477,2.21493774367832,1.23843165846873,-6.54342815145604,-0.748585968718444,2.20154104605422,2.35038446013584,1.04137934023096,6.44847284271064,3.5620150641253,2.66753641962185,0.478152631321109,4.57482168630661,-1.10180209686736,1.83797803654014,6.14347793164372,3.98186064361066,3.32569008674119,2.21233698538046,-1.39697124320608,-2.67738860511989,0.891867725084154,
6,,1.58849550633882,-1.73185209553441,-14.5739320038005,8.69431884303187,8.16305772322738,3.22954998721991,2.56186800726037,-0.488013887927465,5.51821490251388,2.89645960612953,1.84865346231095,-4.424374974632,0.139499130671126,6.54515926048249,7.32028941016276,0.424734798720422,-3.70152430967707,-2.7880950087084,-2.61076346500904,1.22545043853476,1.29115647160964,-13.1361315307255,-6.51741185736786,-4.57190200652816,3.03551604871276,-0.125913206195975,1.82553249926968,-2.82441178663389,-4.27067662198594,-2.76024634562512,5.91822055101727,7.20406910614709,7.40702439214192,7.83715575373721,4.62458801260559,7.87474867563742,6.36928913809018,-1.34728287050989,3.32467380107349,-1.10493824826645,2.42065069882706,1.18360459551081,-0.628657029011421,1.59105175430992,-1.85877701858045,5.31824213188001,7.2674887249299,2.1891228829887,3.63839467768112,4.01806169430216,4.83904357998144,4.71839516308627,4.30940821584558,3.12431464065064,2.47498414849794,2.67630359964646,2.32182796660751,
7,,4.13913116374943,0.621136183056819,1.98547365956783,1.49242717115921,3.39187602632605,-0.685585143891458,6.28018958754888,1.80067420099218,2.02499809205705,2.92792876048973,2.98840319681348,4.11081735102002,4.78682882483217,5.81735998338992,4.27053137484987,4.8723901766521,8.69117081308882,9.1486882139906,8.91048013886024,8.68640011625519,6.13954047705892,-4.18762149956142,-5.81426514640296,-0.121687088626658,1.56053864292186,2.02138479250675,4.60098916307159,3.02786613796171,4.07988866462429,1.40931408843414,0.868421082321319,-0.811743846665919,2.41418200716655,2.8425115656363,4.36307084959529,-0.716909141799434,1.94745538186065,-2.07449508304424,-3.40875849392025,-4.26249698116621,-2.74018351312935,-1.87241856716778,2.47281200968506,2.30985271284494,0.516517840115569,3.25175628179113,3.94860434426623,4.93519899693788,-1.57184067431166,9.6753923653865,2.85930686623415,-1.87058691711411,6.96671159876337,3.4711273147358,1.73681318837392,2.97607029026454,3.88230608884068,
8,,4.3525764852055,6.93151091384007,1.36946519458743,3.53046362985458,2.64930259278798,5.21469437593845,0.971254195935018,-2.60147660662288,0.698886463033375,0.587375893561102,1.818118859569,0.770525833641059,3.51716858702753,6.54617593145875,1.58131998071855,-1.21202661323629,-2.28392631791259,-5.17965338427531,1.42358988930479,3.29237793232184,2.98077920756789,-2.59418513245468,-12.4951970088482,1.22608486342091,-0.264540629582044,6.95631924632339,7.28255900066053,-11.4256282278942,-14.1954183840667,-6.97548830743048,0.125297016200051,-2.52614208327547,3.21366336050248,10.2393633398355,5.53738953590054,1.10684342658483,4.81996971224899,-1.86331473881935,0.0593190310219853,1.29321973384837,-0.7096278721869,4.10528874504369,2.86470324732267,3.66723380170112,4.98696214753953,6.22264536397957,7.20363515073714,7.79589532638721,-0.157444944790086,6.95997940239535,4.94685699577431,4.73558807360351,4.44389713414155,1.02865967770536,1.92417234090945,2.65193414463386,1.2798475329038,
9,,1.91032771271826,1.13908359666783,2.8469223725706,3.70756384734237,9.03082343509365,15.9363814113556,9.0260877374549,4.91338742900996,2.47322733121058,1.47597482176197,3.52357396081283,-0.252269715935427,-1.00553612927028,1.29235522419944,3.49307383897593,9.18839508086022,10.297977803198,6.47790414904121,-0.783359889540819,-8.96390895784458,6.93846198307287,-4.38605672028825,-4.23357459622223,-2.5297013545123,0.953832072576418,-0.643526761430465,-7.8593612995042,5.66901436159756,2.08700599761684,-6.37028801979017,0.784590189202717,-1.39230159687585,-8.27857961719759,1.74432050375599,-1.50701787597696,-0.416580006932776,4.3280795869759,1.05748808388937,-2.54919989807333,0.935680899256951,3.03311005986518,1.67121835691988,5.14890934855789,7.33549824767539,3.38660897171241,4.67530056096778,3.98590155339416,3.04891145425484,1.93477492541636,4.06682935136,4.75920200713418,1.64103191259393,1.89697315496858,-0.730348253030456,-4.33297416495067,-6.43392295349805,0.778508945067301,
10,,1.17628999007376,-2.79157718169981,-1.01715870613708,1.27748175010782,-0.0474134933503336,1.9901665198895,-4.61028390566038,0.982632446795947,5.09692141960514,1.79576245370703,-0.551387843670597,-1.43040631099676,0.252387841034945,2.82291154372541,5.86812628555506,3.52370497342815,0.898808269758561,4.6829275480287,5.46361301298681,5.12628993273698,0.893185037638645,-10.3457638848692,-10.8531946080494,-1.77626504717684,0.817595263445142,8.12306941760797,7.32293494624172,0.848297466484624,0.453055610079332,-0.380064243626279,2.8095194908644,7.15140045677478,1.904933085602,6.49549915074145,-2.15651648198117,4.82282995377031,7.78526336142562,3.84811773229055,-2.44828510254959,-2.28211234184271,-4.01343073286168,-7.75058406627338,0.870029434234027,5.05283868578934,7.41114576555562,3.9288529326829,6.26403482147413,6.82165477797044,3.87363995749199,7.43090428403241,4.81396608549713,3.19822076816453,4.29280021582753,2.89035932220834,0.0195733057405789,1.32207384763758,2.27822006395549,
11,,-0.647014464235923,4.47212327041848,0.0345724342188021,7.07289196920833,0.468653221668774,-1.98592430337801,-0.61325539059952,3.84604860012061,-2.46242118964039,4.43745298364675,-1.49631586453589,-1.59114643591187,4.13889311344693,-0.735376488773625,0.0701928682884159,4.76265050848552,3.34735264172696,-0.458349137590446,-1.97417259289439,-6.98881117312875,-3.00443115793011,-4.63689441028949,-6.26346294341873,-1.17711363443937,-2.38348108188174,3.78072784414813,0.945496145870834,3.1650976565497,-10.8137001293595,3.92918246797356,7.19268830732962,3.67912617028901,-1.91450561683541,-4.43008232169241,1.78576366597416,-2.23103829767737,4.25330545130716,-1.66028168911231,-7.76754564681974,1.74071965458855,1.48728955820209,-10.5065314418874,-9.39498526337363,16.2256867455484,8.4358975536625,8.03682884654732,6.9753267328085,3.59539573235379,-4.7111946752968,-2.98441015158421,2.63743833470724,4.10731538906164,-0.0767726829455455,-5.20920190347542,,,,
